text,label
if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks,0
"most creative , energetic and original",1
wretched,0
"it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure",0
cliched and contrived,0
"my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .",1
offering next to little insight,0
"snapping it might have held my attention , but as it stands i",0
"a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling",1
"is no doubt true , but serves as a rather thin moral to such a knowing fable",0
has n't much more to serve than silly fluff,0
"captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the dogtown experience .",1
every scrap is of the darkest variety,1
are limited and so embellished by editing that there 's really not much of a sense of action or even action-comedy .,0
of nothing at the core of this slight coming-of-age/coming-out tale,0
a companionable couple,1
caught up in an intricate plot,1
"is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail",0
as bad,0
rescue adrian lyne 's unfaithful from its sleazy moralizing,0
the action and special effects,1
sweet and,1
"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .",1
one of those films that started with a great premise and then just fell apart,0
( a ) devastatingly powerful and astonishingly vivid holocaust drama .,1
if you 're looking for something new and hoping for something entertaining,1
", the update is dreary and sluggish .",0
sentimentalized,0
frightening late fees,0
frustrates and,0
of director john stockwell,1
"is one big , dumb action movie .",0
attal 's hang-ups surrounding infidelity are so old-fashioned and,0
will gratify anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels .,1
been hoping for,1
films crammed with movie references,0
nohe 's documentary about the event is sympathetic without being gullible,1
which very simply sets out to entertain and ends up delivering in good measure,1
emerges as a surprisingly anemic disappointment,0
"an energetic , violent movie",1
's both sitcomishly predictable and cloying in its attempts to be poignant .,0
such clarity,1
co-winner,1
one of the best love stories of any stripe,1
originality,1
fortify this turgid fable,0
would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire,0
"is a little scattered -- ditsy , even .",0
"that both thrills the eye and , in its over-the-top way , touches the heart .",1
beautifully,1
unleashes,1
"familiar and predictable ,",0
"next week , why bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ?",0
in too many conflicts,0
muck,0
content to dog-paddle in the mediocre end of the pool,0
quirky and satirical touches,1
", for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life",1
greatest musicians,1
touching,1
mean-spirited,0
unbelievable,1
"a clever and cutting , quick and dirty look at modern living and movie life",1
this unique and entertaining twist,1
a terrific performance in this fascinating portrait of a modern lothario,1
's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original,1
you know the picture is in trouble .,0
"soderbergh 's best films , `` erin brockovich , '' `` out of sight ''",1
"a movie filled with unlikable , spiteful idiots",0
do n't bother,0
major-league,1
"a stirring , funny and",1
", godard can still be smarter than any 50 other filmmakers still at work .",1
this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .,0
meandering ending,0
"after several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",0
a real howler,1
( and better ),1
spider-man,1
"does a good job of establishing a time and place , and of telling a fascinating character 's story",1
this flat effort,0
go over the top and movies that do n't care about being stupid,0
fills the eyes,1
pay to see it,1
"during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' .",0
out of control,0
"stale , standard , connect-the-dots storyline",0
be awed by the power and grace of one of the greatest natural sportsmen of modern times,1
jell into charm,1
"entertaining , if ultimately minor ,",1
a glorious spectacle,1
sordid and,0
war,0
a confusing melange,0
"the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart",1
cleverly constructed scenario,1
"no one can doubt the filmmakers ' motives , but the guys still feels counterproductive .",0
must have been lost in the translation,0
tested by bad luck and their own immaturity,0
no fantasy story,1
"features nonsensical and laughable plotting , wooden performances",0
there is no foundation for it,0
rescue brown sugar from the curse of blandness,0
klein,0
"is we never really see her esther blossom as an actress , even though her talent is supposed to be growing .",0
shallow and immature character,0
on crummy-looking videotape,0
"to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior",0
chilling and fascinating,1
blazing,1
loads of irreparable damage,0
that it 's too close to real life to make sense,0
drags out,0
have sprung from such a great one,1
find it more than capable of rewarding them,1
will most likely doze off during this one,0
's never a dull moment in the giant spider invasion comic chiller,1
strong themes,1
"littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups .",0
"as far as art is concerned , it 's mission accomplished",1
"'s both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen",1
"fails on its own ,",0
a groundbreaking endeavor,1
"it 's up to ( watts ) to lend credibility to this strange scenario , and her presence succeeds in making us believe",1
"is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama .",0
deal with the subject of love head-on,1
loosely-connected string,0
find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her,1
the crisp clarity,1
i have n't seen such self-amused trash since freddy got fingered .,0
"( toback 's ) fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard ...",0
such an engrossing story that will capture the minds and hearts of many,1
could become a historically significant work as well as a masterfully made one,1
actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best,0
the following things are not at all entertaining :,0
a jackie chan movie,1
victimized,0
fish-out-of-water formula,0
derivative,1
a very good time at the cinema,1
go see this delightful comedy .,1
a visual style that incorporates rotoscope animation for no apparent reason except,0
"atrociously , mind-numbingly , indescribably bad movie",0
", easily substitutable",0
is the opposite of a truly magical movie,0
has little clue about either the nature of women or of friendship,0
"is shallow , offensive and redundant , with pitifully few real laughs .",0
"little action ,",0
i must have failed,0
from a riot-control projectile or my own tortured psyche,0
hit on a 15-year old,0
something of a public service,1
the cinematic equivalent of high humidity,0
"fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it .",1
"cruel , misanthropic stuff with only weak claims to surrealism and black comedy",0
a `` snl '' has-been acting like an 8-year-old channeling roberto benigni,0
undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality,0
puzzle his most ardent fans,0
an enjoyable 100 minutes,1
it 's refreshing to see a romance this smart .,1
"gooding is the energetic frontman , and",1
"cuba gooding jr. valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy",0
"for a smart , nuanced look at de sade and what might have happened at picpus",1
"is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film .",1
heartache everyone,0
spectacular,1
monotone,0
a number of holes,0
marred beyond redemption,0
"remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats )",0
makes,1
i was beginning to hate it,0
is a particularly vexing handicap,0
"its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet",1
the ` true story ' by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen,0
a marvel of production design .,1
-- as long as you 're wearing the somewhat cumbersome 3d goggles,0
"... plays like a badly edited , 91-minute trailer ( and ) the director ca n't seem to get a coherent rhythm going .",0
by flashes of mordant humor,1
good-natured,1
the filmmakers found this a remarkable and novel concept,1
nazi,0
meandering and pointless french coming-of-age import,0
for the quirky,1
that it does n't give a damn,0
"a delightful little film that revels in its own simplicity , mostly martha will leave you with a smile on your face and a grumble in your stomach .",1
bind us,0
spot on,1
for something new,1
plays out like a flimsy excuse to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once .,0
because of its broad racial insensitivity towards african-americans,0
get out your pooper-scoopers .,0
", pointless meditation on losers in a gone-to-seed hotel .",0
tie together beautifully,1
its promising cast,1
rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .,1
"an unflinching , complex portrait of a modern israel that is rarely seen on-screen",1
the grade as tawdry trash,0
'' leaves us with the terrifying message that the real horror may be waiting for us at home,1
"the actors ' perfect comic timing and sweet , genuine chemistry",1
"i walked away not really know who `` they '' were , what `` they '' looked like .",0
a mimetic approximation of better films,0
a feat any thinking person is bound to appreciate,1
chan 's uniqueness,1
their incessant whining,0
"works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely .",1
"i thought the relationships were wonderful , the comedy was funny , and the love ` real '",1
writer / director m. night shyamalan 's ability to pull together easily accessible stories that resonate with profundity is undeniable .,1
you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie,0
dickens ' wonderfully sprawling soap opera,1
time fillers between surf shots,0
a lot better,1
miracles,1
"highly entertaining , self-aggrandizing , politically motivated documentary-making",1
good theatre,1
by a disastrous ending,0
organized,1
none of this sounds promising,0
"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",0
jonathan parker 's bartleby should have been the be-all-end-all of the modern-office anomie films .,1
"style adventure that plays like a bad soap opera , with passable performances from everyone in the cast",0
the shallow sensationalism characteristic,0
"is truly funny , playing a kind of ghandi gone bad .",1
's a frankenstein-monster of a film that does n't know what it wants to be,0
it is about a domestic unit finding their way to joy,1
a talented director,1
"uncompromising , difficult",0
unturned,0
welcome to collinwood never catches fire .,0
"a caffeinated , sloppy brilliance ,",1
thanks to the presence,1
that gets a quick release before real contenders arrive in september,0
is an exercise not in biography but in hero worship .,1
"cannon 's confidence and laid-back good spirits are , with the drumming routines , among the film 's saving graces .",1
a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad,0
"with such a buoyant , expressive flow of images",1
it might as well have been titled generic jennifer lopez romantic comedy,0
inspiring or insightful,1
tossed in,1
is a movie full of grace,1
a catalyst for the struggle of black manhood in restrictive and chaotic america ...,1
rollicking dark humor,1
"good action , good acting",1
a massive infusion of old-fashioned hollywood magic,1
moved,1
"the story is lacking any real emotional impact , and",0
well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .,1
is too much of a plunge,0
"( n ) o matter how much good will the actors generate , showtime eventually folds under its own thinness .",0
", enveloping affection",1
while it evaporates like so much crypt mist in the brain,0
"an extraordinary film , not least",1
played-out idea,0
"lack depth or complexity , with the ironic exception of scooter .",0
is n't a new idea,0
well acted by diane lane and richard gere .,1
"light , silly , photographed with color and depth , and rather a good time .",1
singularly off-putting romantic comedy .,0
"road to perdition does display greatness , and",1
"there 's a plethora of characters in this picture , and",1
british comedy,1
"running on empty , repeating what he 's already done way too often",0
landmark as monumental as disney 's 1937 breakthrough snow white and the seven dwarfs,1
as a well-made evocation,1
the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .,0
"by movie 's end , we accept the characters and the film , flaws and all",1
enough throwaway references to faith and rainbows to plant smile-button faces on that segment of the populace that made a walk to remember a niche hit,1
' the play more has partly closed it down .,0
"meyjes 's movie , like max rothman 's future , does not work .",0
utter mush ...,0
"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but",1
already thin story,0
is that it avoids the obvious with humor and lightness .,1
deftly spins the multiple stories in a vibrant and intoxicating fashion,1
limited but enthusiastic,1
strained caper movies that 's hardly any fun to watch and,0
bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .,1
magnificent to behold in its sparkling beauty,1
makes up for with its heart,1
"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .",0
visually sloppy,0
combined with stunning animation .,1
for two directors with far less endearing disabilities,0
director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard,1
"the unfulfilling , incongruous ,",0
"leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .",1
very valuable film,1
does n't quite go the distance,0
of lame entertainment,0
is enjoyable family fare,1
subject as monstrous and pathetic as dahmer,0
visually masterful,1
working from a surprisingly sensitive script co-written by gianni romoli,1
libido film,1
( hopkins ) does n't so much phone in his performance as fax it .,0
is as appalling as any ` comedy ' to ever spill from a projector 's lens,0
that does n't come close to the level of intelligence and visual splendor that can be seen in other films,0
endearing,1
"so , i trust",1
still show virtually no understanding of it,0
makes up for in heart what it lacks in outright newness,1
impossible spot,0
had all its vital essence scooped,0
harvard man is something rare and riveting : a wild ride that relies on more than special effects .,1
's really so appealing about the characters,1
summer fluff,0
ends or just ca n't tear himself away from the characters,1
"love , longing",1
bad idea,0
that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence,0
enjoyable in its own right,1
too immature and unappealing to care about,0
not since ghostbusters has a film used manhattan 's architecture in such a gloriously goofy way .,1
strained caper movies that 's hardly any fun to watch,0
uncanny ability to right itself precisely when you think it 's in danger of going wrong,1
the sum of its pretensions,0
"its exquisite acting , inventive screenplay , mesmerizing music , and",1
a student film,1
none of the visual wit of the previous pictures,0
long and unfocused,0
's because there 's no discernible feeling beneath the chest hair,0
"a timely look back at civil disobedience , anti-war movements and the power of strong voices .",1
airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length,0
", this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success .",0
captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .,1
any attempts at nuance given by the capable cast is drowned out by director jon purdy 's sledgehammer sap .,0
"that will be seen to better advantage on cable , especially considering its barely",0
of 2-day old coke,0
's not too bad,1
made me unintentionally famous -- as the queasy-stomached critic who staggered from the theater and blacked out in the lobby .,0
undone by howard 's self-conscious attempts,0
a moving story of determination and the human spirit .,1
limited by its short running time,0
resonant gem,1
gaping plot holes sink this ` sub ',0
the story and ensuing complications are too manipulative,0
without sacrificing its high-minded appeal,1
can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .,1
pitch-perfect holden,1
"the effort is sincere and the results are honest ,",1
"it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights",1
hands-on storytelling,1
"is a lot like a well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .",1
"gritty realism , crisp storytelling and radiant compassion",1
once again ego does n't always go hand in hand with talent,0
"muccino seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .",1
drags the film down,0
the stars,1
overrun with movies dominated by cgi aliens and super heroes,0
a bland animated sequel that hardly seems worth the effort .,0
there is n't much there here .,0
just is n't a very involving one,0
goes to absurd lengths,0
"white oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it",1
the mediocre end,0
though they are having so much fun,1
like all four of the lead actors a lot,1
"this is n't exactly profound cinema , but it 's good-natured and sometimes quite funny .",1
small delights,1
"in an era where big stars and high production values are standard procedure , narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve .",1
a striking new significance for anyone,1
achieve a shock-you-into-laughter intensity of almost dadaist proportions,1
in addition to being very funny,1
is the kind of movie that gets a quick release before real contenders arrive in september,0
has made a decent ` intro ' documentary,1
for all audiences,1
the movie is powerful and provocative .,1
we want the funk - and this movie 's got it,1
"faster , livelier and a good deal funnier than his original",1
surrounds herself with a company of strictly a-list players,1
remarkably,1
delight,1
"will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but",0
the history is fascinating,1
the best disney movie,1
"the script is high on squaddie banter , low on shocks .",1
has an odd purity that does n't bring you into the characters so much as it has you study them .,1
awkward,0
bad behavior,0
hope and magic,1
go-for-broke,1
are more involving than this mess,0
"like most of jaglom 's films , some of it is honestly affecting ,",1
worth a,1
the forced new jersey lowbrow accent uma,0
"due to stodgy , soap opera-ish dialogue",0
rejigger fatal attraction into a high school setting,0
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution",1
"watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .",1
great material,1
a more fascinating look at the future than `` bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen,1
captivatingly quirky hybrid,1
will be something to behold,1
"crack you up with her crass , then gasp for gas , verbal deportment",1
smartly and,1
"fun and funny in the middle , though",1
"deliver awe-inspiring , at times sublime , visuals",1
finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice,1
in the hands of a brutally honest individual like prophet jack,1
"smart , compelling drama",1
body humor and reinforcement,1
the mediterranean sparkles,1
too much norma rae,0
what annoyed me most about god is great,0
"the delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two .",1
"in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties",1
liberal doses,0
faltering half-step,0
"of a mixed bag , with enough negatives",0
"boldly , confidently orchestrated , aesthetically and sexually",1
bubbles up out of john c. walsh 's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie,1
"gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry",1
a fascinating case study of flower-power liberation -- and the price that was paid for it .,1
though lan yu lacks a sense of dramatic urgency,0
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,1
nudity,0
evokes,1
"shows why , after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers",1
the young woman 's infirmity and her naive dreams,0
"of dark humor , gorgeous exterior photography , and a stable-full of solid performances",1
well-crafted film,1
one-sided,0
"... a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .",1
which somehow snagged an oscar nomination,0
a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted,1
the film is way too full of itself ; it 's stuffy and pretentious in a give-me-an-oscar kind of way,0
strong dramatic and emotional pull,1
has the thrown-together feel of a summer-camp talent show : hastily written,0
something must have been lost in the translation .,0
"elegant and eloquent ( meditation ) on death and that most elusive of passions , love .",1
"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .",1
of dramatic interest,1
that movie nothing,0
"the passion , creativity , and fearlessness of one of mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all",1
"goofy , life-affirming moments",1
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin",0
far too sentimental,0
over-dramatic at times,0
disease-of-the-week small-screen melodramas,0
play like the worst kind of hollywood heart-string plucking,0
never,0
draws you,1
the origins,1
's betting her third feature will be something to behold,1
offer some modest amusements,1
mishmash .,0
friendly,1
"when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year",0
gives a superb performance,1
", the dialogue sounds like horrible poetry .",0
one hour photo is a sobering meditation on why we take pictures .,1
"by the movie 's presentation , which is way too stagy",0
is that its own action is n't very effective .,0
so incredibly inane,0
"written , flatly , by david kendall and",0
an enjoyably,1
is powerful and provocative,1
"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat .",0
93 minutes of unrecoverable life,0
my mind,1
takes a hat-in-hand approach,1
from the dullest science fiction,0
a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads,0
more forced than usual,0
b-movie you,0
overflowing,1
plays like one of those conversations that comic book guy on `` the simpsons '' has .,0
moments of hilarity to be had,1
lethally dull,0
a feel-good movie about which you can actually feel good,1
a scathing portrayal of a powerful entity strangling the life out,1
a total lack,0
"a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy",0
skin of man gets a few cheap shocks from its kids-in-peril theatrics,0
presents a fascinating but flawed look at the near future,1
ineffective,0
for sick and demented humor simply,0
19 stays afloat as decent drama/action flick,1
"looking for a smart , nuanced look at de sade and what might have happened at picpus",1
long and eventful,1
a gentle and engrossing character study .,1
pandering,0
"of the bride 's humor is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .",1
overwhelmingly,1
"who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny",0
before but never so vividly,1
"it has no affect on the kurds , but it wore me down .",0
"the cleverness ,",1
"you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids",0
what begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters .,1
kids should have a stirring time at this beautifully drawn movie .,1
i have a confession to make : i did n't particularly like e.t. the first time i saw it as a young boy .,0
"it ai n't art , by a long shot",0
's not original enough .,0
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic",0
", windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",0
message-mongering moralism,0
sensuality and a conniving wit,1
"` synthetic ' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree .",0
too dry and too placid,0
of the best of a growing strain of daring films,1
"coarse , cliched and clunky",0
grabs you in the dark and shakes you vigorously for its duration,1
slumming,0
for the heart as well as the mind,1
"a doctor 's office , emergency room , hospital bed or insurance company office",1
off-beat and fanciful,1
deeply humanistic artist,1
its hard to imagine having more fun watching a documentary ...,1
episode ii -- attack of the clones is a technological exercise that lacks juice and delight .,0
"blessed with a searing lead performance by ryan gosling ( murder by numbers ) , the movie is powerful and provocative .",1
why is this so boring ?,0
"mostly , ( goldbacher ) just lets her complicated characters be unruly , confusing and , through it all , human .",1
"is no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us",0
is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen,0
"has none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , or even `` indecent proposal '' ,",0
often strains,0
become a historically significant work,1
that are damned in queen of the damned,0
evokes the bottom tier of blaxploitation flicks from the 1970s .,0
a major waste,0
horns and halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .,1
"... is , also , frequently hilarious .",1
a positively thrilling combination,1
the charisma,1
shot on ugly digital video,0
touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths,1
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake .",1
charming and funny,1
steers refreshingly clear of the usual cliches,1
welcomed tens of thousands of german jewish refugees,1
subtle ironies,1
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1
"( soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and",0
the screenplay by billy ray and terry george leaves something to be desired .,0
could have been crisper and punchier,0
just not a thrilling movie,0
court maneuvers,1
"are strong , though the subject matter demands acting that borders on hammy at times",1
's quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .,1
i found it weirdly appealing,1
"while this movie , by necessity , lacks fellowship 's heart",0
undeniable entertainment value,1
too much exploitation,0
likely to drown a viewer in boredom than to send any shivers down his spine,0
delightful work,1
stages his gags as assaults on america 's knee-jerk moral sanctimony,0
"is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run",0
first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations,0
someone other than the director got into the editing room and tried to improve things by making the movie go faster,0
riding with the inherent absurdity of ganesh 's rise up the social ladder,0
"to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents",0
does n't take itself so deadly seriously,1
puts flimsy flicks like this behind bars,0
's still too burdened by the actor,0
's a brazenly misguided project,0
a fake street drama that keeps telling you,0
tickled,1
love story,1
to the film 's considerable charm,1
fast-paced,1
is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period .,0
indoor drama,1
it look like a masterpiece,1
intriguing and stylish,1
to sit through than most of jaglom 's self-conscious and gratingly irritating films,0
see over and over again,1
'd grab your kids and run and then probably call the police,0
"contradictory , self-hating , self-destructive ways",0
"in other words , about as bad a film",0
"this is a smart movie that knows its classical music , knows its freud and knows its sade .",1
"manipulation ,",0
is all over the place,0
has created a brilliant motion picture,1
bring new energy to the familiar topic of office politics .,1
is the kathie lee gifford of film directors,0
an ebullient tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing,1
this is one of the biggest disappointments of the year .,0
to one of demme 's good films,1
deserve to go down with a ship as leaky as this,0
"if disingenuous ,",0
to wait for the video,0
weighs no more than a glass of flat champagne,0
fights the good fight in vietnam in director randall wallace 's flag-waving war flick with a core of decency,1
more than recycled jock,0
great acting,1
"seagal ran out of movies years ago ,",0
especially disappointing,0
is something of a triumph,1
fusty squareness,0
unendurable viewing experience,0
dickens ' words and writer-director douglas mcgrath 's even-toned direction,1
a great piece,1
"is all over the place , really .",0
did n't mean much to me and,0
balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem,1
have been a painless time-killer,1
phoned-in business as usual .,0
solidly entertaining and moving family drama,1
suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .,0
stirs us as well,1
amusing characters,1
that he 's spiffing up leftovers that are n't so substantial or fresh,0
the history is fascinating ;,1
except as a harsh conceptual exercise,0
written and directed with brutal honesty and respect for its audience .,1
"'s a movie that ends with truckzilla , for cryin ' out loud",0
direct-to-video/dvd category,0
a feature debut that is fully formed and remarkably assured,1
the perfect movie many have made it out to be,1
", david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",1
"be captivated , as i was , by its moods , and by its subtly transformed star , and",1
outrageous or funny,1
"the premise of `` abandon '' holds promise , ...",1
kooky and overeager,0
"hilariously , gloriously alive , and",1
great actors hamming it up,1
